id,title,release_date,popularity,vote_average,vote_count
3112,The Night of the Hunter,1955-08-26,21.45,7.9,1567
3083,Mr. Smith Goes to Washington,1939-10-19,10.703,7.9,1027
14836,Coraline,2009-02-05,244.117,7.9,7818
665,Ben-Hur,1959-11-18,40.734,7.9,2705
944401,Dogman,2023-09-27,71.269,7.888,965
667520,A Whisker Away,2020-06-18,38.914,7.883,1361
522212,Just Mercy,2019-12-25,22.316,7.9,2178
331482,Little Women,2019-12-25,35.264,7.9,6165
32085,Vincent,1982-10-01,9.618,7.879,838
3034,Young Frankenstein,1974-12-15,25.841,7.88,3065
804,Roman Holiday,1953-08-26,35.213,7.9,2000
52629,El Infierno,2010-09-03,45.148,7.88,652
393,Kill Bill: Vol. 2,2004-04-16,45.763,7.877,13668
10728,Faust,1926-10-13,8.942,7.9,334
25538,Yi Yi,2000-09-20,16.567,7.875,517
16,Dancer in the Dark,2000-09-01,20.997,7.875,1753
265195,Wild Tales,2014-08-21,24.051,7.872,3316
369557,Sing Street,2016-03-11,15.617,7.871,2241
47796,Mamma Roma,1962-09-22,8.012,7.9,398
438695,Sing 2,2021-12-01,91.764,7.87,4301
31411,The Cameraman,1928-09-10,10.927,7.9,359
662,La Jetée,1962-02-16,16.368,7.869,868
381341,Perfect Strangers,2016-02-11,23.199,7.867,4307
180147,We Are the Nobles,2013-03-28,15.982,7.867,484
11293,Paper Moon,1973-05-09,16.916,7.867,697
23160,Werckmeister Harmonies,2001-02-01,13.276,7.9,320
29455,Winter Light,1963-02-11,12.44,7.865,431
552532,Charm City Kings,2020-01-27,24.616,7.864,459
1607,A Bronx Tale,1993-10-01,79.628,7.9,2398
31442,Ivan's Childhood,1962-05-09,14.506,7.861,709
275,Fargo,1996-03-08,40.052,7.861,7924
652722,In the Arms of an Assassin,2019-12-06,23.891,7.86,390
833,Umberto D.,1952-01-20,10.298,7.86,653
785084,The Whale,2022-12-09,49.15,7.858,3722
94047,My Way,2011-12-21,16.176,7.858,376
613,Downfall,2004-09-16,29.632,7.858,3764
573164,An Egg Rescue,2021-08-12,20.359,7.857,402
152601,Her,2013-12-18,62.629,7.857,14078
453,A Beautiful Mind,2001-12-14,46.575,7.857,10058
594634,Close to the Horizon,2019-10-10,18.881,7.856,477
505192,Shoplifters,2018-06-02,18.903,7.856,1999
235,Stand by Me,1986-08-08,50.181,7.856,5770
266856,The Theory of Everything,2014-11-26,27.411,7.853,10425
582927,I'm No Longer Here,2019-10-21,13.29,7.852,479
618588,Arthur the King,2024-03-15,68.137,7.85,544
527774,Raya and the Last Dragon,2021-03-03,73.545,7.85,6697
24238,Mary and Max,2009-04-09,47.218,7.8,1926
89,Indiana Jones and the Last Crusade,1989-05-24,82.608,7.849,9963
698508,Redeeming Love,2022-01-21,59.719,7.848,506
435129,The Breadwinner,2017-11-17,12.899,7.848,817
430424,See You Up There,2017-10-25,12.795,7.848,1243
59440,Warrior,2011-09-09,42.732,7.8,4459
16804,Departures,2008-09-13,20.882,7.848,811
581,Dances with Wolves,1990-03-30,48.104,7.848,4148
546554,Knives Out,2019-11-27,62.347,7.847,12145
399174,Isle of Dogs,2018-03-23,47.388,7.8,4796
25364,Ace in the Hole,1951-06-29,11.551,7.8,643
777,Grand Illusion,1937-01-01,14.453,7.8,670
596,The Grapes of Wrath,1940-03-15,12.931,7.847,957
379170,Sherlock: The Abominable Bride,2016-01-01,22.474,7.846,2225
579245,The Specials,2019-10-23,10.642,7.845,894
585,"Monsters, Inc.",2001-11-01,131.714,7.845,18205
631,Sunrise: A Song of Two Humans,1927-11-04,14.257,7.844,777
185789,Mulholland Dr.,1999-01-01,14.024,7.8,471
14574,The Boy in the Striped Pyjamas,2008-05-07,82.241,7.843,7034
11830,Tampopo,1985-11-23,13.939,7.843,341
5924,Papillon,1973-12-16,31.785,7.843,1868
632322,All My Life,2020-10-23,13.436,7.842,473
2440,Joint Security Area,2000-09-09,27.304,7.842,681
115,The Big Lebowski,1998-03-06,52.637,7.842,11010
293299,Feast,2014-10-25,9.852,7.841,838
968,Dog Day Afternoon,1975-09-21,27.938,7.84,2901
6075,Carlito's Way,1993-11-10,20.398,7.839,3080
937746,Io Capitano,2023-09-07,50.767,7.838,604
1394,Nostalgia,1983-05-01,24.876,7.838,511
715931,Emancipation,2022-12-02,28.157,7.837,1089
24167,Two Women,1960-12-22,18.673,7.837,523
3870,1900,1976-08-28,11.053,7.8,606
391,A Fistful of Dollars,1964-09-12,48.026,7.8,4119
712454,The Summit of the Gods,2021-09-22,11.499,7.835,330
198,To Be or Not to Be,1942-03-05,12.272,7.8,702
200727,"Love, Rosie",2014-10-16,75.568,7.834,6127
9479,The Nightmare Before Christmas,1993-10-09,89.559,7.834,9251
2721,Z,1969-02-26,16.875,7.831,519
980489,Gran Turismo,2023-08-09,89.042,7.83,2570
152742,The Best Offer,2013-01-01,22.421,7.829,2790
11656,The Virgin Spring,1960-02-08,12.298,7.8,599
10191,How to Train Your Dragon,2010-03-18,82.025,7.829,12824
826,The Bridge on the River Kwai,1957-10-11,28.066,7.829,2047
783675,The First Slam Dunk,2022-12-03,47.662,7.827,370
398924,A Bag of Marbles,2017-01-18,11.981,7.827,841
32480,The Marquis of Grillo,1981-12-23,8.944,7.827,456
805,Rosemary's Baby,1968-06-12,22.35,7.826,3810
93,Anatomy of a Murder,1959-01-07,20.214,7.8,945
530254,The Witch: Part 1. The Subversion,2018-06-27,48.035,7.8,534
398924,A Bag of Marbles,2017-01-18,11.981,7.827,841
16859,Kiki's Delivery Service,1989-07-29,67.679,7.825,3968
2062,Ratatouille,2007-06-21,105.454,7.824,16804
508943,Luca,2021-06-17,79.298,7.823,8224
10775,Infernal Affairs,2002-12-12,30.206,7.823,1603
10774,Network,1976-11-14,20.118,7.821,1681
303867,World of Tomorrow,2015-01-22,6.628,7.8,310
263115,Logan,2017-02-28,133.35,7.821,19037
83564,La luna,2012-02-10,7.745,7.82,785
3078,It Happened One Night,1934-02-22,14.55,7.8,1216
301,Rio Bravo,1959-03-18,30.338,7.821,1116
12,Finding Nemo,2003-05-30,93.97,7.821,19020
677638,We Bare Bears: The Movie,2020-06-30,30.601,7.8,805
650031,The Shadow in My Eye,2021-10-28,19.049,7.82,476
33320,Millennium Actress,2002-09-14,18.991,7.82,818
31011,Mr. Nobody,2009-11-06,29.668,7.819,5744
314365,Spotlight,2015-11-06,23.572,7.818,8117
15859,A Moment to Remember,2004-11-05,18.934,7.8,311
80,Before Sunset,2004-06-16,25.168,7.818,3304
25606,White Collar Blues,1975-03-27,9.648,7.817,816
593,Solaris,1972-03-20,26.253,7.817,1552
523781,Words on Bathroom Walls,2020-08-21,19.467,7.816,585
934,Rififi,1955-04-13,9.881,7.816,541
52345,Lisbela and the Prisoner,2003-08-22,0.889,7.813,376
674,Harry Potter and the Goblet of Fire,2005-11-16,125.998,7.814,20396
323272,War Room,2015-08-28,36.292,7.812,499
113,"Spring, Summer, Fall, Winter... and Spring",2003-09-19,20.568,7.813,1047
107,Snatch,2000-09-01,46.264,7.81,8879
47931,Elite Squad: The Enemy Within,2010-10-08,24.042,7.81,1815
11953,Kagemusha,1980-04-26,21.064,7.81,632
1018,Mulholland Drive,2001-06-06,42.387,7.8,6074
348892,Bajrangi Bhaijaan,2015-07-17,21.284,7.809,468
58129,The Phantom Carriage,1921-01-01,11.38,7.809,307
502,Fail Safe,1964-10-07,18.896,7.8,380
393559,My Life as a Zucchini,2016-09-22,14.263,7.807,1327
4977,Paprika,2006-10-21,36.217,7.808,2377
1675,Day for Night,1973-05-24,16.45,7.807,583
71157,Polisse,2011-10-06,13.074,7.806,1168
56231,The Working Class Goes to Heaven,1971-09-17,10.47,7.805,329
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,140.853,7.804,20347
901563,Close,2022-11-01,29.57,7.804,715
29458,One Hundred Steps,2000-09-01,8.851,7.803,637
10315,Fantastic Mr. Fox,2009-10-23,39.638,7.804,5311
5915,Into the Wild,2007-09-21,35.285,7.803,9410
762,Monty Python and the Holy Grail,1975-03-14,27.431,7.8,5687
49797,I Saw the Devil,2010-08-12,27.477,7.8,2505
335578,Land of Mine,2015-12-03,17.29,7.801,1363
554590,Tod@s Caen,2019-08-30,14.135,7.8,474
22843,Evangelion: 2.0 You Can (Not) Advance,2009-06-26,23.857,7.8,841
10193,Toy Story 3,2010-06-16,83.035,7.799,14496
142,Brokeback Mountain,2005-10-22,68.564,7.799,6833
136,Freaks,1932-01-01,26.779,7.797,1153
419478,Midnight Sun,2018-03-22,33.765,7.797,3357
359156,Don't Be Bad,2015-09-08,7.103,7.797,954
2118,L.A. Confidential,1997-09-19,27.824,7.797,4834
11621,Porco Rosso,1992-07-18,37.169,7.796,3213
1280,3-Iron,2004-10-15,27.684,7.796,1116
581528,"The Gangster, the Cop, the Devil",2019-05-15,83.196,7.795,1106
367412,Whiplash,2013-01-18,9.474,7.8,344
31056,A Short Film About Love,1988-08-21,11.666,7.794,359
84892,The Perks of Being a Wallflower,2012-09-20,36.411,7.793,10330
9475,Scent of a Woman,1992-12-23,38.405,7.793,3314
445030,No Game No Life: Zero,2017-07-15,21.231,7.792,379
562,Die Hard,1988-07-15,48.651,7.791,10956
262,The King of Comedy,1982-12-18,23.51,7.791,2231
428493,God's Own Country,2017-08-31,17.596,7.789,881
277216,Straight Outta Compton,2015-08-11,32.077,7.788,3822
149870,The Wind Rises,2013-07-20,45.007,7.788,2943
16237,Teen Titans: Trouble in Tokyo,2006-09-15,42.888,7.788,386
11697,The Man Who Shot Liberty Valance,1962-04-13,23.46,7.8,1101
11602,Through a Glass Darkly,1961-10-16,15.822,7.788,469
1366,Rocky,1976-11-20,74.242,7.788,7718
13042,Presto,2008-06-27,16.407,7.787,977
9421,The Dinner Game,1998-04-15,16.214,7.8,1862
438631,Dune,2021-09-15,123.963,7.786,12329
585511,Luck,2022-08-05,84.85,7.785,1667
545611,Everything Everywhere All at Once,2022-03-24,69.165,7.785,6348
22683,Gifted Hands: The Ben Carson Story,2009-02-07,52.077,7.785,629
609242,The Heist of the Century,2020-01-16,21.488,7.784,770
18079,Nine Queens,2000-08-31,14.415,7.784,696
531,The Wrong Trousers,1993-12-17,21.723,7.784,966
113833,The Normal Heart,2014-05-25,15.614,7.782,864
49026,The Dark Knight Rises,2012-07-17,88.274,7.782,22431
423612,Never Look Away,2018-10-03,17.804,7.8,664
14069,The Girl Who Leapt Through Time,2006-07-15,34.498,7.78,1982
887,The Best Years of Our Lives,1946-12-25,14.785,7.8,633
553,Dogville,2003-05-21,21.28,7.778,2364
141,Donnie Darko,2001-01-19,72.801,7.778,12255
976893,Perfect Days,2023-11-10,71.351,7.777,1035
169813,Short Term 12,2013-08-23,19.272,7.8,1266
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-05-28,15.672,7.775,405
5961,Fanny and Alexander,1982-12-17,11.356,7.774,745
666277,Past Lives,2023-06-02,56.342,7.773,1520
5511,Le Samouraï,1967-10-25,28.273,7.773,1047
86837,Amour,2012-09-20,13.484,7.772,1574
126319,Ernest & Celestine,2012-12-12,22.012,7.8,590
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021-09-14,21.384,7.768,380
792307,Poor Things,2023-12-07,116.523,7.8,3865
11005,Awakenings,1990-12-04,42.778,7.768,2484
24480,Partly Cloudy,2009-05-28,13.591,7.767,1020
117,The Untouchables,1987-06-03,38.014,7.767,5521
165,Back to the Future Part II,1989-11-22,48.952,7.764,12582
144,Wings of Desire,1987-09-23,26.53,7.764,1278
882569,Guy Ritchie's The Covenant,2023-04-19,87.441,7.763,2395
22596,Safety Last!,1923-04-01,12.353,7.763,491
1700,Misery,1990-11-30,30.112,7.8,4564
1480,Touch of Evil,1958-03-30,24.638,7.8,1396
760774,One Life,2023-12-21,45.171,7.762,551
20126,Deep Red,1975-03-07,16.655,7.762,1425
583,Life of Brian,1979-08-17,29.51,7.762,4308
380,Rain Man,1988-12-12,30.196,7.8,6238
12496,The Twilight Samurai,2002-11-02,16.626,7.8,307
6844,The Ten Commandments,1956-10-05,62.46,7.761,1585
925,Do the Right Thing,1989-06-14,25.944,7.761,1723
587,Big Fish,2003-12-25,32.939,7.761,7065
705861,Hustle,2022-06-03,28.639,7.76,2460
359784,Maudie,2016-06-16,12.104,7.759,465
336804,Mustang,2015-06-17,12.225,7.759,1353
14756,Ip Man,2008-12-12,18.242,7.759,3699
303,Notorious,1946-08-21,17.968,7.8,1558
29845,A Woman Under the Influence,1974-11-18,16.99,7.758,467
13855,The Chaser,2008-02-14,24.254,7.758,1296
143,All Quiet on the Western Front,1930-04-29,25.138,7.758,779
1002185,A Million Miles Away,2023-09-08,30.974,7.757,418
937278,A Man Called Otto,2022-12-28,51.08,7.756,2525
317442,The Last: Naruto the Movie,2014-12-06,55.96,7.756,1816
10229,A Walk to Remember,2002-01-25,46.533,7.755,3999
1417,Pan's Labyrinth,2006-10-10,58.059,7.756,10390
579974,RRR,2022-03-24,55.437,7.755,1250
166428,How to Train Your Dragon: The Hidden World,2019-01-03,83.043,7.754,6276
17483,Shelter,2007-06-16,13.327,7.8,469
15916,Angel's Egg,1985-12-22,19.614,7.755,408
396535,Train to Busan,2016-07-20,103.304,7.753,7273
12444,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,122.856,7.753,18809
533535,Deadpool & Wolverine,2024-07-24,3011.577,7.758,2667
273248,The Hateful Eight,2015-12-25,42.295,7.752,13991
11902,Underground,1995-05-13,19.53,7.8,656
873,The Color Purple,1985-12-18,21.601,7.754,1747
374473,"I, Daniel Blake",2016-10-21,11.131,7.75,1364
703,Annie Hall,1977-04-19,26.798,7.75,3822
22504,The King and the Mockingbird,1980-03-19,11.412,7.749,369
479718,The Outlaws,2017-10-03,49.605,7.748,401
269149,Zootopia,2016-02-11,107.202,7.748,16071
14282,Ninja Scroll,1993-06-05,28.224,7.748,612
382591,Two Is a Family,2016-12-07,12.514,7.747,2934
25253,Crooks in Clover,1963-11-27,10.671,7.7,494
27670,Nothing Left to Do But Cry,1984-12-20,6.979,7.7,1117
10227,PlayTime,1967-12-16,17.406,7.746,559
2108,The Breakfast Club,1985-02-15,36.715,7.7,7882
21135,L'Eclisse,1962-04-13,14.288,7.75,464
808,Shrek,2001-05-18,134.963,7.744,16887
12429,Ponyo,2008-07-19,76.122,7.743,4216
656563,Rich in Love,2020-04-30,15.232,7.742,603
603692,John Wick: Chapter 4,2023-03-22,187.027,7.742,6287
45269,The King's Speech,2010-11-26,22.678,7.742,8575
792,Platoon,1986-12-19,47.496,7.741,4455
322,Mystic River,2003-10-07,34.537,7.74,6517
211954,Instructions Not Included,2013-07-20,24.532,7.739,861
492188,Marriage Story,2019-09-28,23.811,7.738,6826
203217,My Mom Is a Character,2013-06-21,10.765,7.732,646
938008,The Killer,2022-07-13,42.534,7.737,359
843241,The Seven Deadly Sins: Cursed by Light,2021-07-02,24.042,7.7,471
40662,Batman: Under the Red Hood,2010-07-27,26.919,7.738,1562
19026,Azur & Asmar: The Princes' Quest,2006-05-21,15.345,7.737,601
10757,Kabhi Khushi Kabhie Gham,2001-12-14,19.012,7.737,533
49046,All Quiet on the Western Front,2022-10-07,61.474,7.733,3757
25050,Still Walking,2008-06-28,15.513,7.736,356
10020,Beauty and the Beast,1991-10-22,78.457,7.736,9785
525,The Blues Brothers,1980-06-16,26.313,7.736,4107
177572,Big Hero 6,2014-10-24,131.869,7.734,15408
9552,The Exorcist,1973-12-26,59.825,7.734,7835
12491,Accattone,1961-09-25,11.464,7.7,464
12405,Slumdog Millionaire,2008-11-12,38.573,7.732,10419
334,Magnolia,1999-12-17,23.192,7.731,3482
123025,"Batman: The Dark Knight Returns, Part 1",2012-08-21,28.792,7.728,1555
309,The Celebration,1998-06-19,12.726,7.7,1046
30588,Monsieur Verdoux,1947-09-26,9.334,7.7,409
15121,The Sound of Music,1965-03-29,46.872,7.728,3215
1626,Vivre Sa Vie,1962-09-20,18.105,7.727,619
502033,Sound of Metal,2020-11-20,19.319,7.727,2457
30018,Mother,2009-05-28,18.066,7.727,1436
1626,Vivre Sa Vie,1962-09-20,18.105,7.727,619
726759,Tetris,2023-03-15,35.971,7.726,1239
486589,Red Shoes and the Seven Dwarfs,2019-07-25,46.469,7.726,1067
24657,The Sacrifice,1986-05-09,15.473,7.726,507
696,Manhattan,1979-04-25,15.832,7.7,2352
337960,Holding the Man,2015-08-27,10.351,7.725,444
49687,Marriage Italian Style,1964-12-18,11.673,7.7,494
15265,The Red Balloon,1956-08-24,14.602,7.724,382
9800,Philadelphia,1993-12-22,24.736,7.7,4164
5528,The Chorus,2004-03-17,22.794,7.724,2376
1040,The Leopard,1963-03-27,22.888,7.726,797
413594,Sword Art Online: The Movie – Ordinal Scale,2017-02-18,16.037,7.723,666
96721,Rush,2013-09-02,34.834,7.722,7014
61979,Three Steps Above Heaven,2010-12-03,73.749,7.722,3018
770254,Back to the Outback,2021-12-03,24.216,7.7,717
393729,Divines,2016-08-31,7.227,7.721,655
33602,Temple Grandin,2010-02-06,12.492,7.721,433
672,Harry Potter and the Chamber of Secrets,2002-11-13,153.0,7.721,21643
404,The Straight Story,1999-10-15,15.053,7.721,1490
205,Hotel Rwanda,2004-12-22,22.495,7.719,2794
24428,The Avengers,2012-04-25,172.529,7.718,30454
16052,Selena,1997-03-21,26.818,7.718,1204
451945,BPM (Beats per Minute),2017-08-23,7.83,7.717,1321
5544,Hiroshima Mon Amour,1959-06-10,15.69,7.7,792
162,Edward Scissorhands,1990-12-07,93.165,7.717,12705
13187,A Charlie Brown Christmas,1965-12-09,26.019,7.71,656
158,Knockin' on Heaven's Door,1997-02-20,24.473,7.716,495
766507,Prey,2022-08-02,101.457,7.715,6509
840430,The Holdovers,2023-10-27,77.248,7.714,1419
597316,My Little Pony: A New Generation,2021-09-22,21.709,7.713,305
396,Who's Afraid of Virginia Woolf?,1966-06-22,16.549,7.7,794
297222,PK,2014-12-18,25.912,7.712,970
216,Ali: Fear Eats the Soul,1974-03-05,16.524,7.7,382
506574,Descendants 3,2019-08-02,62.741,7.707,1483
221732,Rurouni Kenshin Part III: The Legend Ends,2014-09-13,27.147,7.707,475
613868,Cousins,2019-12-10,12.431,7.71,321
234200,Pride,2014-09-12,18.962,7.71,1277
963,The Maltese Falcon,1941-10-18,24.838,7.7,1641
539517,Constantine: City of Demons,2018-10-04,27.011,7.701,574
688,The Bridges of Madison County,1995-06-02,35.812,7.709,2091
272,Batman Begins,2005-06-10,77.727,7.709,20686
40619,Day & Night,2010-06-17,8.749,7.707,874
11220,Fallen Angels,1995-09-06,39.269,7.7,1003
9806,The Incredibles,2004-10-27,81.074,7.709,17435
4480,Jean de Florette,1986-08-27,14.701,7.7,540
980,The Ox-Bow Incident,1942-12-03,8.993,7.7,366
28162,A Matter of Life and Death,1946-12-15,13.243,7.707,399
242582,Nightcrawler,2014-10-23,86.331,7.706,10603
3114,The Searchers,1956-05-16,23.586,7.7,1376
1633,Fried Green Tomatoes,1991-12-27,52.837,7.7,1309
556984,The Trial of the Chicago 7,2020-09-25,18.805,7.703,2981
20139,The Children's Hour,1961-12-19,17.06,7.7,335
336,"Duck, You Sucker",1971-10-20,19.061,7.705,1036
1908,Inherit the Wind,1960-07-07,16.735,7.7,399
369299,Don't Blame the Kid,2016-05-13,16.947,7.7,618
137182,The Broken Circle Breakdown,2012-10-09,23.653,7.699,1033
632,Stalag 17,1953-05-29,11.801,7.7,587
602063,Rurouni Kenshin: The Final,2021-04-23,30.683,7.7,459
81401,The Turin Horse,2011-03-31,13.959,7.7,347
23832,For Love and Gold,1966-04-07,10.318,7.697,352
83666,Moonrise Kingdom,2012-05-16,21.324,7.696,5744
744114,My Policeman,2022-10-20,11.708,7.7,655
713776,If Anything Happens I Love You,2020-03-07,12.911,7.694,872
11299,Cowboy Bebop: The Movie,2001-09-01,22.473,7.694,871
9023,Spirit: Stallion of the Cimarron,2002-05-24,65.317,7.695,4500
375794,No Manches Frida,2016-09-02,31.54,7.692,860
352173,Drishyam,2015-07-30,9.655,7.694,395
51608,The Man from Nowhere,2010-08-04,32.125,7.694,1292
767,Harry Potter and the Half-Blood Prince,2009-07-15,110.41,7.693,19171
30959,Kwaidan,1965-01-06,21.072,7.692,369
653,Nosferatu,1922-02-16,24.595,7.691,1945
803700,The Eight Mountains,2022-12-21,14.801,7.691,670
776305,Belle,2021-07-16,26.854,7.691,707
587272,Father There Is Only One,2019-08-02,28.573,7.69,717
20123,Time of the Gypsies,1988-12-21,13.354,7.7,365
773,Little Miss Sunshine,2006-07-26,16.343,7.69,6980
573699,White Snake,2019-01-11,26.944,7.689,448
508439,Onward,2020-02-29,33.852,7.689,6045
286217,The Martian,2015-09-30,70.018,7.688,19492
499,Cléo from 5 to 7,1962-04-11,17.588,7.7,663
244063,Boys,2014-01-08,10.069,7.687,676
238628,Tangerines,2013-10-16,13.341,7.7,501
44214,Black Swan,2010-12-03,44.271,7.687,14256
4808,Charade,1963-12-01,22.669,7.688,1361
167581,Free Fall,2013-05-27,26.699,7.7,779
993,Sleuth,1972-12-10,13.234,7.685,595
851,Brief Encounter,1945-11-24,13.357,7.678,602
11898,Kind Hearts and Coronets,1949-06-21,13.731,7.683,526
11787,Harvey,1950-12-04,12.056,7.7,595
8016,"Germany, Year Zero",1948-12-01,10.319,7.683,360
27040,Meshes of the Afternoon,1943-01-01,9.15,7.7,370
14811,Fiddler on the Roof,1971-11-03,25.884,7.682,554
2493,The Princess Bride,1987-09-25,36.423,7.682,4460
22881,The Blind Side,2009-11-20,65.497,7.7,6262
675,Harry Potter and the Order of the Phoenix,2007-07-08,125.309,7.681,19195
288,High Noon,1952-06-09,18.829,7.7,1391
336808,Embrace of the Serpent,2015-05-25,9.761,7.68,449
1075,"Black Cat, White Cat",1998-06-01,17.137,7.7,714
801335,Girl in the Basement,2021-02-27,77.434,7.7,680
12516,Dreams,1990-05-11,21.211,7.7,454
5910,Fireworks,1997-10-30,17.606,7.7,669
851,Brief Encounter,1945-11-24,13.357,7.678,602
1022789,Inside Out 2,2024-06-11,1525.513,7.677,3351
522627,The Gentlemen,2020-01-23,44.337,7.677,5631
990,The Hustler,1961-09-25,14.675,7.7,951
724495,The Woman King,2022-09-16,39.235,7.676,2000
965150,Aftersun,2022-10-21,41.094,7.7,1316
534780,Andhadhun,2018-10-05,15.992,7.675,492
82702,How to Train Your Dragon 2,2014-06-05,72.418,7.675,9428
